"","","","","","","",""
"he is the best orator i can remember as president of the united states","i do not believe in more government to help solve the economical issues we are having in the u s i believe in lowering corporate taxes and lowering small business taxes so they can invest more money in hiring more employees i also believe that a lot of what the federal gov t is doing should be done on the state or local level of gov t","i believe in his ability to help solve the economic issues we are having he is a businessman and knows how to run a business the federal gov t is the largest business in the u s so we need someone with a business background in the office of president","i believe in women s rights to choose about abortion","they are a bit more liberal in their thinking and i like that","i believe they push for more government to handle economic situations they believe that everyone deserves the same level of income job security etc without putting out more effort to earn that level they appear to want the federal government to keep helping people who are not trying to help themselves which means higher taxes to pay for it and more government borrowing from china foreign countries to pay for it","i believe they feel that every american can have the american dream if they work for it and not expect handouts to achieve it i believe they want less government involvement in areas that government should not be involved anyway","there are some republicans that are just too conservative for me i do not want to repeal roe vs wade for example"
"he seems to want to help the underdog i don t agree with his ways but i like that he seems to care about people","he is clueless about how to run this country","he is a business man that has been successful in business perhaps he can turn the economy around","i think he will favor the rich","it used to be the party of the working man and it still is in some ways but not much","pro abortion pro gay marriage socialism high taxes","put people to work pro life pro israel pro family","un caring for the poor"
"","everything he s not a president he s just playing at it","get rid of obamacare and the economic","","","abortion and gay marrage","",""
"","fiscally irresponsible inept foreign policy a classic narcissistic personality he does not care about the american people he does not care for america","mitt understands how to grow an economy","","","they categorize people into races and other such groupings they do not believe in personal responsibility they are controlled by marxist leaders and pundits","the republican party believes in personal and national freedom they believe in personal responsibility rather than a grossly enlarged government","they give in to liberals too easily in the name of compromise they also fall in the temptation of over spending as democrats do"
"he is not a republican","he is somewhat weak in his positions sometimes he doesn t stand up and fight for his beliefs as strong as others do","","he is a mormon ultra wealthy disconnected from the common man tax evader lying misleading and big interest backing flip flopper","they are more open to all races and cultures they are more educated and less religious more science oriented","they tend to be fairly wussy and lack a backbone they are not very good right now at organizing themselves against the party of no","","crazy religious gun obsessed ignorant anti science anti compromise anti any taxes anti anything environmentally sound pro coal oil pro war anti any government basically the party of no"
"he believes that as human beings we should help each other out","i am a pacifist and he has gone to war","","he is more concerned about himself than the country and he doesn t believe we the government should help each other the people out","they believe in social services","while it is good that they look at multiple sides to issues once they pick something they don t stay strongly enough with it","","their idea of pro family is their own family not families in general"
"he came from a poor background and understands the needs of middle class and poorer citizens","","","he has never been poor doesn t care or understand fixed income situations which i and people close to me are in","they are for health care reform","","","they are against health care reform"
"","","","","they look out for most every body","","","i feel they look out for them selves"
"he is down to earth family man with great values","","","comes across as a person i personally would not trust and he does not understand the lowere middle classes","","","",""
"","","he is not a socialist he will get rid of obama care he knows what it means to balance a budget unlike obama who has never been off the dole","","","tax and spend special interest","lower taxes put people to work believe in america and not make us look like fools abroad",""
"i believe he will suppot the efforts of the middle class","","","i believe his agenda is for the rich and powerful i am not one of them i also believe that he does not tell the truth about how he would govern he says what he thinks you want to hear he thinks that the american people are not that smart and he can say anything","they are trying to move the country and stand up for the middle class and the poor","they seem afraid to really get in and fight for what they believe and that makes me wonder if they really believe in what they say while in the public","","it is a hate filled party that puts themselves before the success of the country they have hindered the progress of this great country because they do not like the potus and who he is not all but a lot of them show hatered up front"
"","","","","","everything","","everything"
"","i believe in a free market economy same sex marriage and a strong foreign policy all of which i believe he does not support","i believe that it s necessary at this time to let an accomplished businessman run our country we need to stop spending","","i am pro choice however firmly against late term abortion","they spend spend spend and they think people who make 200k are rich ridiculous","smaller government free market economy and they support a strong military","a woman s right to choose"
"","his policies are breaking the nation due to his policies we are losing stature in the world","he has excutive experance to draw on he knows how to operate within a balanced income and expendatures","","","it is the party of entitlements and handouts","more finacialy responsable less into handouts",""
"ability record","","","flip floping","caring for everyones problems","not united as a party","","obstructism"
"cool calm and collected and a great public speaker","making promises and not carrying them out not coming up with a good enough economic recovery plan that everyone can agree upon that works","","he is does not even try to understand the problems of the middle class answers questions with retohric heard over and over and is just plan unlikeable in my opinion plus he actually put his poor dog on the roof of his car and then traveled from ma to canada with the poor dog getting sick and probably having a nervous breakdown the usa doesn t need that kind of stupidity and disregard","empathy for the average joe","sometimes too liberal with their policies on immigration","","pandering to the rich people and corporations"
"","","do not belive everyting he is saying does not have feeling for the elders","have not mention social sercity","","","",""
"his policies such as health care","","","mostly cares about rich people","they care about poor people","","","they do not care about poor people"
"honest hard working and fair","","","liar and a flip flop artist tells people what they want to hear without having a plausible plan for the country has a distasteful smirk and he would be a disaster for foreign policy with his lack of diplomacy he might possibly start another unnecessary war","they tend to support more the unenfranchised","","","greedy and selfish"
"","i don t believe that he has the country going in the right direction overall","he s got conservative beliefs which i agree with","","","the way they are handling healthcare and the economy","their ideas on healthcare the economy and defense",""
"he need four more years to completed the task turning the country around","","","","i favor what democratic are doing for the country","","",""
"understanding of middle and lower classes stance on same sex marriage stance on human rights issues way he has helped improve health care and economy foreign affairs policies ability to keep religion and personal preferences out of policymaking decisions intelligence and compassion and empathy and sympathy for those in the country","","","inability to separate church and state tax plan financial plan health plan economic plan stance on reproductive rights stance on same sex marriage stance on many human rights issues stance on foreign affairs issues actions he has completed as businessman inability to relate to most americans arrogance and many others","willingness to go to bat for underdog willing to pay extra in taxes to look out for those worse off than you willing to improve health care social security etc much more inclusive as a party want to guarantee civil and human rights to all want to maintain separation of church and state want to allow all to be equal and have same freedoms same rights same equalities","like all politicians there are some corrupt ones in the party and the party can sometimes work against the people by refusing to compromise with republicans however this seems to be more prevalent on the republican side","","overrun with narrow minded religious fanatics want to take away human rights freedoms want to legislate reproductive issues women s rights issues minority issues etc way too exclusive in thoughts policies ideas want to take away too many freedoms and keep ones that should be legislated like guns"
"his take on war on terror and avocation for underrepresented","pro choice obamacare","pro life not compromise wealthy","greed","","pro choice","pro life",""
"","","","","","","",""
"","national debt wanting to decrease military benefits obamacare giving welfare to everyone versus limits on it and encouraging skills training and education to get back into the work force no requirement of drug testing to receive welfare decline in jobs increase in gas prices due to refusing to do offshore drilling in us or allow canada pipeline","does not plan to increase taxes on middle class wants to cut national budget and spending wants to create jobs and has a plan open to offshore drilling in us and canada pipeline that will conserve natural resources create jobs and help to decrease gas prices is strongly against obamacare","","pro choice support advocate for lgbt population","lots that they rely on others to help them provide for them versus more of a focus on individual strengths hard work ethic and responsibility","not tax middle class",""
"","he has been a terrible leader muslim getting our country away from its basic foundation","will help the economy i do not care for obama","","","too liberal for gays","conservative",""
"","utter failure as president does not care about any views contrary to his own","strong business background good moral character","not as conservative as i d prefer","seem to care about the poor and lower classes","bend over too far for minorities captured by the farthest left elements lack of anything resembling bipartisanship","closer to what the constitution laid out for fed government stronger moral stance better at the economy stronger foreign policy","sometimes give in too much in order to be seen as cooperative with their opposition a little too controlled by old line politicians rather than policy"
"","","he seems like a better bet for handling the economy and the deficit","the natural conservatism of many republicans","they believe more in religious freedom and women s issues","they d give the country away to the poor and the lazy","they beleive in the free enterprise capitalist system","they are too influenced by the religious right and they typically take stands against women s issues they don t seem to like scientists either"
"","the last 4 years along with his horrible plans for obamacare awful budget mismanagement voting against different bills etc","i don t care to answer","","","","",""
"","obamacare and he spends too much gov t money","he says he can lower the deficit and straighten out the economy","","","they give people the feeling of entitlement they try and take care of the poor at the rich s expense","no distribution of wealth",""
"passion for the middle class","","","arrogance disconnected from most americans","typically for the middle class","","","they favor big business over well being of this country"
"","his policies are destroying the country all this overspending is undermining the us dollar his policy against drilling and fossil fuel is causing oil prices to rise obama care is a health care nightmare and will raise taxes on everyone his class warfare is a disgrace to the office he holds","honest sincere generous and a good businessman he will allow increased oil drilling and allow construction of the keystone pipeline he will repeal obama care as a first priority he will stop the obama class warfare and bring integrity to the office of president he will work on cutting spending and bring back financial integrity to the country","","","the party has become too radical the private sector unions the federal state and local unions and radical special interest groups have taken over the party the party no longer represents the average worker and citizen only a spend spend mentality they have led the way in destroying private enterprise by over regulation people like harry reed and other party leaders do not represent my ideals","pro business and anti over regulation of our lives will stop the excessive expansion of government and the overspending that is bankrupting this country","some of the ties to the banking industry and the securities and exchange commission"
"","","economics foreign trade","","","handling or lack of bills","putting america 1st",""
"supports ending war supports affordable health care for all supports the preservation of medicare and social security looking into energy conservation to preserve our planet for future generations initiatives to promote education and job growth and much more","imposing a fine if someone does not get a health care plan","he supports a strong military","anti same sex marriage anti women s choice for abortion not supportive of health care reform act not sensitive to the needs of the very poor and immigrants","","","",""
"i love obama care the saving of the auto industry the growth in the economy renewable energy","","","he is to right wing he is only for the rich and against obama care and against abortion","they are for the poor and elderly abortion rights the enviroment","","","they have become the tea party racist gun toteing over religious idiots"
"","the way he is running the country","","","","the way they handle the economy","it is conservative",""
"truthful he cares","","","tells whoever he is in front of what they want to hear","cares about 100 percent of the people","sometime they dont get there point across to the people of what they are doing going to do or have done","","its all about the money and power"
"","he s in waaaay over his head and he and his surrogates are just typical bully chicago politicians","he has a head for business and i feel that at this time our country needs a president that can be a real ceo","","i am on board with some of the social issues","thaey ve done nothing more than collect their paychecks","i tend to be fiscal conservative","thay ve just been collecting paychecks and nothing seems to be getting resolved there is no bi partisanship from either party"
"","","","","","","",""
"he comes off as sincere","he is a spineless puppet","","he is obnoxious","it tends to work more towrad social justice paper","it s lack of morals","","it s holding business and money in higher regard than the general welfare of the people"
"i like him","","","his views or construde","they are working for middle class","","","dont agree with their views"
"","","budget answers","","","","",""
"","past history","not obama","","education","economics give too much","values",""
"","healthcare stance on illegal immigration lack of jobs and the unemployment rate foreign policy issue lack of respect for the us","healthcare policy strong respect for the us and the people his economic policies that will create jobs foreign policy he has business sense that obama does not have","","stance on education","lack of willingness to work across parties economic policies support of obamacare","stance on revoking healthcare economic policies stance on illegal immigration","lack of support for each other"
"","dishonest does not believe in america socialist anti business cannot do the job","faith honesty skills commitment to family conservative","","","anti business anti god anti free enterprise poor foreign and domestic policies","conservative believes in god and country pro business honest good managers","some times allows to give in to the social agenda too liberal in spending"
"he is trying to help the country despite the stated efforts of the gop to make him fail at the job","he does not kick butt in his debates enough","","his attitude toward the poor and women","everythiing done to help the working class was done by the democratic party i e social security unemployment social services etc","","",""
"","","","didnot like this person","","","",""
"","his handling of the ecomony has reduced jobs his health care reforms have increased the cost of insurance and healthcare his stance on moral issues is unbiblical he is taking this country towards socialism foreign affairs have suffered we are no longer a major power in the world because of his waffling he is a liar","he is a moral person he has experience making money and running a business which will help all americans to be more prosperous","","","it s stand on marriage abortion the economy healthcare foreign affairs taxation anti business retoric favors too much government involvement in people s lives no belief in the american way","it s stance on marriage abortion job creation taxation stands for individual freedom and responsibility and opportunity not anti religion strong foreign affairs economic policies which will help all americans",""
"hes helping the system trynna do better than rommey giving people jobs and wealfare and more also benefits","","","he mean nasty and not caring about people hes a disrespectful men not trynna do none but mess up the system","the are trustwrothy and better","","","how they pass laws and give them out"
"he is doing a good job","","","he is running against obama","they represent the working class","","",""
"he is a good man works hard and is in an impossible position trying to clean up after a horrible republican run of washington i e bush","","","","working for the middle class which means working for everyone","seem to get lost in rhetoric and concept not standing confident","","the republicans are now working exactly conversely to the way this country was set up they are being led by the religious right which is not what our country was founded on"
"","the way he has run the country in terrible times","at the moment anyone is better than what we have in office at the moment","","","that this democratic president has gotten our country into alot of econimic problems and such","they are my party so i tend to agree with their voices",""
"","his handling of the economy spending obamacare inept world policy green energy bailout of gm and chrysler abortion pushing for welfare state etc","values that are similar to mine","","","support for unions gay rights abortions extreme environmental causes anti natural resource use anti religion pelosi reid pro muslim policy etc","more in line with traditional values and culture","have not been bold enough in blocking spending in the house"
"","he is a great speaker but doesn t say anything he has took america into deep debt he does not stand up for the spiritual foundation that made america great","his spiritual stand his concern for the budget and is willing to create a balanced one he knows how to help create job","","","they are very liberal and operate like they own the people and don t realise that they are there to represent the people they are interested in a one world government","somewhat conservative","the republican party organization soes not care about the people only the money"
"","his failure in so many areas failure to revitalize the economy and his insistence on more taxes spending and regulation","mitt romney is oriented toward the private sector and he will cut taxes spending and regulation","","","their emphasis on class warfare and their promotion of socialism","emphasis on smaller government and promotion of the private sector","failure to deliver on promises and cronyism"
"","health care student loans for college students war on coal gas prices economy etc","everything","","","bitches want everything for free at the expense of other people","everything",""
"for the poor and middle class","","","to much for the rich","they care more about the little people","","","to many tax breaks for the rich"
"his transparency for a politician his vision of the u s similar to mine his previous 4 yrs track record which i believe to be very good but those are just a few","","","where to begin i am personally offended by any politician who believes that he can become president without telling me anything about his plans his bullet points are not a description for what his actual plans are and if a politician cannot trust me enough to share at least some of the details of his plan then i cannot trust said individual with my vote also romney has changed his position so often without even stipulating the nature of the change which i would give credit for even if others wouldn t i couldn t truly vote for him based on pure trust which is what he s asking even if i wanted to","i like their emphasis on the following things fairness diversity concern for the poor i also like that the dems don t demonize gov t involvement understands that sometimes intervention is necessary and takes a more hands off approach to moral issues","dems are still human so greed is quite apparent there is too much money in politics which is why financial legislation is sluggish at best while they do take a more hands off approach morally sometimes they can be intrusive as well and while they appear to care more about the poor their laws don t truly address the deeply entrenched problems we have also the democratic party is in general still too conservative for some of the changes i would like","","small minded bigoted sexist intransigent hypocritical backwards are some of the adjectives that could describe the party these days they are even more invested in caring for the needs of the wealthy at the expense of everyone else than the dems are in their desire to get things the way they were they are willing to let everything and everyone go that does not fit in that rose colored bubble i wish they were what they say compassionate fiscally conservative they seem to be neither"
"he took action regarding health care yes there are flaws in the program but nobody else has been able to do anything to try to address this problem i d like obama to have a chance to make it work","i m concerned about his effectiveness with foreign policy","i hate the idea that he probably will not get support from some people just because he is mormon","i don t like his plans for the economy i don t think they are right for now the economy is far different that it was during reagan s era i also don t like his position on abortion","it seems to be more aware of concerns and actions that affect people","they should address the need for personal responsibility within programs that provide assistance","","position on taxes i would gladly pay higher taxes to maintain our infrastructure and services"
"","","we need a real leadeer in this country a christian anti aborton knows how to make decisions he is a real american seems to be honest seems to have a good moral family educated and he knows how many states there are in the u s","","","they do not stand up for what the people want and needs they let obama lead them around by the nose they waste too much time and take too many vacations rather than staying put and putting the nation first they are a big part of the problem","",""
"","he is way too liberal he believes in too much government","i read his book it was filled with substance and good sense i like his business expertise","","","they spend way too much they are too liberal they think govrnment can solve anything they exagerate enviromental concerns","they are for less government they are more conservative on social issues",""
"the killing of binladen","","","his campaign tatics against the democrat obama is disgusting","seem to be more in tune with the average american","","",""
"","his policies are bad in every area from the economy to reforming the tax code to energy to foreign policy and national security i was hopeful when he took office that he d bring fresh ideas and a new approach to lead our country but he s been a horrible leader with no good proposals","his success in both the private sector and public are great experience for a president to bring to the job romney wouldn t have been my first choice for the job but he is certainly exponentially more qualified for the position than obama is even after 4 years at the job","he needs to ignore the extremists on both sides that want to focus on social concerns that are largely irrelevant to most citizens like abortion and gay marriage i m pro choice and fully support marriage regardless of sexual orientation however the government should neither oppose nor promote personal choices such as these","pro choice and pro sam sex marriage stance even though it does seem wholly contrived and insincere since they pander so pathetically to every possible special interest in the population including illegal immigrants","aside from the pro choice and pro gay marriage ideals there s nothing else i really approve of right now from the ems they seem extreme and no longer even remotely represent the average person their economic tax and energy policies are strangling this country and costing us jobs the cronyism is shameless and blatant they blame everything on the gop even though things tanked when dems took over congress in 2007 both parties have contributed to our problems but the dems don t have any solutions they just constantly pass the buck i m sick of them telling me lies like i m stupid enough to believe them if they repeat it often enough i was a lifelong dem until late 2007 when they started to really promote only the worst possible policies","ideals i like that they express even if their actions sometimes contradict their words smaller central government and leaving states to decide how to best run things like education welfare and regulations simplfying the tax code promoting small business and job growth equality for all i e very little of the shameless pandering to special interests we see from democrats","anti abortion and anti same sex marriage attitudes and the way they promote ideals i share but then don t seem to work hard enough to make those things happen"
"","he is a lire","i be leave he can turn the usa back to the right road and get us out of dete","","","they lie","every thing",""
"his determination to improve health care coverage his attempts to get jobs bills passed his attempts to keep the israelis from launching a preemptive strike against iran","","","his positions on women s issues particularly abortion i detest his willingness to say anything to satisfy an audience even if he doesn t believe it i have no respect for his work at bain inc need i go on","attempts to compromise willingness to let taxes increase for those making more than 250 000 a year healthcare reform support for gay marriage support for women s right to choose etc","early attempts to compromise with congressional democrats","","the no new taxes segment the anti abortion platform the emphasis on wealth the refusal to tax people at the top of the economic ladder the blind support for israel need i go on"
"i feel that given the severity of the nations problems that 4 years was not enough time to fix all the problems that needed to be addressed","his inability to get bi partisan support to pass legislation to help facilitate the nations recovery efforts","has a better understanding of the mechanization of business and wallstreet","has a low opinion of middle class families and pandering to them for their votes","they try to pass legislation the hopefully would benefit more of the public who need assistance","uncontrolled deficit spending","fiscal responsibility","that they want to abandon slash all social programs"
"education","immigration","","he doesn t seem trustworthy","","","",""
"","lot of promises that are never kept never explains about things that have happened in pass 4 years","","","","","",""
"","health care plan and the fact that he hasn t accomplished anything in the last 4 years his stand on moral issues like gay marriage and abortion","morals and finances","","","fiscally irresponsible morally weak","overall morals and fiscal stand","they are still politicians and can t always be trusted"
"","","","","","","",""
"i believe in his policies and in his ability to continue to keep this country on the right track","","","the policies that he endorses are not going to keep this country on the right track","big tent idea that we help people to improve their lives","","strong foreign policy credentials and high defense spending","desire to cut so called entitlements that help the less fortunate get back on their feet"
"","","1 his business experience 2 his tax plan 3 his job creation plans 4 he s running against obama","","they know how to motivate their disparate membership even when it may not be to the members benefit and retain their allegience","demagogery misrepresentation and deceit","they are less inclined toward large government than the democrats are","they are not conservative enough"
"in particular his handling of foreign affairs health care defense budget the economy the environment","","","virtually everything i dont believe him he will say anything to any audience to garner votes he has been ultra conservative or moderate depending on his audience his current position on reproductive rights is horrendous he is completely in the pocket of the oil companies and uninterested in protecting the environemnt or even admitting that climate change is an issue he is utterly out of touch with anyone who doesnt have millions and he wants to make all his rich friends even richer","the dem party represents the majority of people in this country all races creeds economic backgrounds it favors opportunity for all and a strong social safety net for those in our society who are less fortunate it stands for equal rights for all including women and minorities","sometimes the dem s dont fight hard enough against the republicans","","all their policy positions they have moved so far to the right that there is no such thing as a moderate republican any more the tea party has captured the gop and ruined whatever good ideas it ever had"
"","track record lack of experience lies healthcare plan tax plan etc","","","","defense military healthcare plan government control economy taxes","tax plan economy healthcare defense record military pro life conservative less government control",""
"","he can t tell the truth about any thing he closer to a socialist than an american","his morality and business experance","","","they support gay marage and just a whole lot of things for government controll","they are starting to get back to putting god first and respecting the conctitution","they have too many of the old line people in office"
"he view on health care","","","no facts","","","",""
"","he s and ass hole","","","","","",""
"he genuinely cares about each individual american and wants to improve the country for all he cares about the environment and about universal health care about a woman s right to choose and contracept and about equal pay for equal work he is respected by other world leaders","he does not know how to create coalitions","","he has no clue about what an average person deals with his model for economic recover will just put us back into the midst of recession depression he has no clue about internaitonal issues or how to manage them he wants to close planned parenthood","they seem to want the country to move forward economically they are prochoice they supported the affordable health care act they want to increase the tax rate on the top 1 percent","they are more frightened of the nra than of the numbers of gun deaths we experience they are more frightened about losing an election than doing the right thing","","they would rather see president obama fail than see the country succeed"
"","","his running mate mr ryan who i do not want to get a chance at the white house i don t like that constant sneer on hie face","his running mate as stated before","are for the most part concerned by the poor and middle class peoples","in the last 3 yrs could they not compromise with the other party and get something done","","again forthis party the name of the game is compromise to getthings passed and stop seeing that you get raises and perks"
"i agree with many of his positions on international and domestic issues","i wish he had been stronger in standing up to the republicans particularly in the house of representatives during his first term","he does not represent my view of the kind of america i want for my children he seems to like a winner take all every person for himself world instead of one that also includes taking care of the more vulnerable among us","he is insensitive to the real lives of people in need tone deaf on women s issues neanderthal on gay lesbian issues","i appreciate the democratic party s genuine embrace of diversity women latinos gays and lesbians african americans etc i also like their historic commitment to social justice and to taking care of those in need","sometimes the party doesn t pay enough attention to economic realities in a world that is changing quickly because of international trade and the rapid expansion of information transfer","the republicans have much to be proud of in their history the party of environmental protection of national parks and of economic growth however see next question for my feelings about where it has gone wrong in recent decades","the party has allowed itself to be captured by the tea party wing radical conservatives who are frightened by the many changes in america e g increased diversity rise of women and minorities social change and so on that fear has driven them to embrace a world view that is out of date it is best exemplified by their no tax increases ever mantra which is out of step with reality and the challenges that face america"
"he seems fair even handed his shortcomings have been caused by the just say no attitude of the congress","","","his attitudes towards the middle class and low income people","more focus on social issues and looking out for the middle class","lack of unity","focus on economic issues","focus on rewarding the rich and business interests without regard for the impact on middle america"
"for the middle class his health care plan his tax plan his job creation plan his expertise in foriegn affairs","","","for the upper class wants things to go back instead of moving forward his ideas have failed in the past are recycled","inclusive to all","exclusive and beholden to far right wing nuts","there are some moderates that do still believe in fiscal responsibility however they are getting pushed out","focused on no to everything seems like it is the party of no lately"
"i think he s taking the country in the right direction e g lower taxes out of iraq healthcare bin laden etc mitt romney keeps saying the pres hasn t fullfilled his promises but the republicians let it be known when the pres took office that they would not work with him want him to fail","","repeal women s rights to abortion lower taxes on the upper class just to list 2","he continually flip flops his position just recently he was caught on tape video saying he doesn t care about the 47 percent once he was exposed he now says he cares about the 100 percent constantly attack obamacare yet he implemented basically the same program in mass viet nam draft dodger etc","advocate for lower and middle class america","sometimes i think they re too liberal","more conservative","advocate for the upper class big business too conservative"
"has an open mind about women s rights and gay issues along with the needs of seniors","the over spending the deficit and the job situation along with the lack of any sort of penalization of the big banks for their scandalous behavior","i do think government needs to be treated like a business","his wanting to get rid of things like planned parenthood and women s rights","i like that they support technology like stem cell research and are sympathetic to socio economic issues of the middle class but am afraid it is to a fault","spending too much govermental they need to get the local representatives to poll their constituents and see what things should be supported and what should not we can not have everything and it is time to choose and get the country back on track","they say they want to reduce the deficit yeah it has to be done and lower spending and get to a balanced budget it has to be done","they are so conservative they need to think outside the box just a little into personal issues"
"","his socialist agenda and the economic policies used in his current term in office they have been proven ineffective and have only hurt entrepreneurs and businesses","he has proven himself with success in business as a founding member of bain capital","","","","",""
"","i don t think that he has done a good job as president for the past 4 years time for a change","he will be new to the job i feel that he will be able to turn things around and get the us back on track","don t like what i ve heard about how he would deal with abortion and birth control","","","",""
"","he is a socialist","he is for people helping themselves","","","","their policies",""
"","too many to list the deficit unemployment and the economy that have all gotten much worse in the last four years bad foreign policy use of executive orders to legislate","allowing the free market to generate jobs pledge to reduce federal spending","","","their desire to solve every problem with a government program and to make people dependent on the government","desire to make the federal government as small as possible and only do what it should be doing according to the constitution","they haven t held to their conservative principles very well in the recent past"
"","","","","they are not republicans","to many entitlements","down sizing government and reducing entitlements","unwilling to approve issues based on party lines"
"","just damn near everything he is not an american by his values","honest and has led a good life and done many good things we need a leader like this","","","total liars do not care about anything but being elected they have socialist and not american values","they claim to want what is good for america","they also have become terrible liars again to stay in office"
"wants to raise taxes for the very rich","healthcare plan is badly formed","smart financial experience says he wants to reach across the aisle to solve problems","looks down on 99 percent of americans may be saying whatever will get him elected corporations are people","the democratic party seem to be striving to help lower and middle classes survive the recession they are attempting to make healthcare available to everyone","i think they are spreading the government too thin i think some of the things the democratic party wants the government to control should be privatized","encourages self reliance want control government spread","corporations are people too policy may eventually allow foreign nations to control us government elections and governmental decisions inconsistent message being touted by older american republicans medicare is bad for the future even though i am benefiting from it now the tea party scares the shit out of me religious fanatics are attempting to wrest governmental control"
"","","","","","","",""
"just not sure at this time he has not done a good job with unemployment wages jobs etc","obamacare","","his attitude toward the middle class","","","","they tend to favor big business and money corp over the little people"
"","spending he said he would balance the budget among other lies","he will make us energy independant","","","the way the take tax money from hard working people and give it to public service and government employees pensions health care and high salaries without input from the people who make this country work","they freed the slaves","they have no spines"
"he is for the working man he very sincere","","","he is on every side of each issue i don t believe in trickle down","all social issues help for the working class","not force full enough","","social issues they are inconsistent"
"health care","economy jobs","successful business experience","health care","more liberal ideas","","some of the conservative ideas","ideas feel too extreme"
"he seems to have a better understanding of how hard it is to get an education he also seems to try to take more taxes from people that have more money and can afford it being taken away","","","he sent jobs to china paid less in taxes on his millions of dollars than an average person in the us he also is a mormon and that is a strange religion","they seem to be more understanding of the working class","","","they think that everyone has tons of money and that if you don t have any money then it s your fault"
"","","experience in business could prove valuable in turning around the economy","","","too many programs and services","less government",""
"","gave taxpayer s money to banks and in return taxpayers are being screwed by the banks","","does not appear to have a clear plan on how to fix economy","","","",""
"","he s a socialist believes in government involvement in every phase of your life from cradle to grave he s a puppet and his masters are very scary","","views on abortion taxes","","their socialistic policies are putting the middle class into the poor house they have no new policies for solving unemployment rather they continue to come up with even more entitlement read welfare programs","","their views on women s rights have become antiquated roe v wadw is the law of the land and they re chipping away at it at every chance they get there are more important issues such as unemployment and the national debt they have had the majority in the house and yet do nothing but stonewall and bicker so as not to make obama look good i m embarassed to admit i m a registered republican"
"his ability to help this country recover in spite of the challenges presented","","","his indecisiveness and strong proclivity to demonstrate a lack of understanding for those who are considered marginalized an apparent sense that women are second class","connection to people who are ordinarily considered marginalized","inability to seriously seek compromise with the other leading party","they keep the other party on its toes","they appear to be in the 1 percent and disconnected from people who struggle to survive an apparent unwillingness to teach others how to fish"
"he passed the affordable care act also i generally like him on issues","","","i m generally opposed to him on issues but more importantly i m about to turn redacted detail if romney passes his reform of medicare i will lose benefits it s too late in life for me to re design my retirement plans especially in this economy so if romney is elected i may well be denied health care in my old age this could be a great hardship to me and to others like me all so he can cut taxes on the wealthy","the democratic party has defended the interests of the middle and working class and has stood for social justice","they are often too cautious and too hesitant to get tough with the republicans and they are becoming too dependent an large campaign contributions","they freed the slaves then again that was some time ago","they have become little else than advocates for the rich and powerful at the expense of ordinary americans"
